input	group	bin_idx_orig	bin_name	modeled_in_input	in_modeled_union	signal
scbasset_puscopen	neg	2352362	chr6:91036000-91037000	0	1	0
scbasset_puscopen	neg	1606846	chr21:13099000-13100000	0	1	0
scbasset_puscopen	neg	2656685	chr8:65207000-65208000	0	1	0
scbasset_puscopen	neg	2269389	chr6:8063000-8064000	0	1	0
scbasset_puscopen	neg	1919885	chr4:30313000-30314000	0	1	0
scbasset_puscopen	neg	2214045	chr5:134258000-134259000	0	1	0
scbasset_puscopen	neg	1341983	chr2:54875000-54876000	0	0	0
scbasset_puscopen	neg	262649	chr10:13692000-13693000	0	1	0
scbasset_puscopen	neg	537941	chr12:20099000-20100000	0	1	0
scbasset_puscopen	neg	2240641	chr5:160854000-160855000	0	1	0
scbasset_puscopen	neg	905854	chr15:33327000-33328000	0	1	0
scbasset_puscopen	neg	2362498	chr6:101172000-101173000	0	1	0
scbasset_puscopen	neg	755501	chr13:104383000-104384000	0	1	0
scbasset_puscopen	neg	112343	chr1:112343000-112344000	0	1	0
scbasset_puscopen	neg	2978641	chrX:103629000-103630000	0	1	0
scbasset_puscopen	neg	233397	chr1:233397000-233398000	0	1	0
scbasset_puscopen	neg	488999	chr11:106244000-106245000	0	1	0
scbasset_puscopen	neg	1752782	chr3:61506000-61507000	0	0	0
scbasset_puscopen	neg	2982372	chrX:107360000-107361000	0	1	0
scbasset_puscopen	neg	2980162	chrX:105150000-105151000	0	1	0
scbasset_puscopen	neg	2279750	chr6:18424000-18425000	0	1	0
scbasset_puscopen	neg	1044825	chr16:70306000-70307000	0	1	0
scbasset_puscopen	neg	2391422	chr6:130096000-130097000	0	1	0
scbasset_puscopen	neg	1217727	chr18:69611000-69612000	0	0	0
scbasset_puscopen	neg	2756714	chr9:20097000-20098000	0	1	0
scbasset_puscopen	neg	807352	chr14:41869000-41870000	0	1	0
scbasset_puscopen	neg	738372	chr13:87254000-87255000	0	1	0
scbasset_puscopen	neg	1309370	chr2:22262000-22263000	0	1	0
scbasset_puscopen	neg	2184131	chr5:104344000-104345000	0	1	0
scbasset_puscopen	neg	331640	chr10:82683000-82684000	0	1	0
scbasset_puscopen	neg	367664	chr10:118707000-118708000	0	1	0
scbasset_puscopen	neg	2462023	chr7:29891000-29892000	0	1	0
scbasset_puscopen	neg	1218155	chr18:70039000-70040000	0	1	0
scbasset_puscopen	neg	1171943	chr18:23827000-23828000	0	1	0
scbasset_puscopen	neg	898231	chr15:25704000-25705000	0	1	0
scbasset_puscopen	neg	2420990	chr6:159664000-159665000	0	1	0
scbasset_puscopen	neg	2744292	chr9:7675000-7676000	0	1	0
scbasset_puscopen	neg	466783	chr11:84028000-84029000	0	1	0
scbasset_puscopen	neg	1310443	chr2:23335000-23336000	0	1	0
scbasset_puscopen	neg	595504	chr12:77662000-77663000	0	1	0
scbasset_puscopen	neg	1969859	chr4:80287000-80288000	0	1	0
scbasset_puscopen	neg	1231492	chr19:3002000-3003000	0	1	0
scbasset_puscopen	neg	1361803	chr2:74695000-74696000	0	1	0
scbasset_puscopen	neg	2083151	chr5:3364000-3365000	0	0	0
scbasset_puscopen	neg	1778006	chr3:86730000-86731000	0	1	0
scbasset_puscopen	neg	2516232	chr7:84100000-84101000	0	1	0
scbasset_puscopen	neg	597644	chr12:79802000-79803000	0	1	0
scbasset_puscopen	neg	1175326	chr18:27210000-27211000	0	1	0
scbasset_puscopen	neg	683483	chr13:32365000-32366000	0	1	0
scbasset_puscopen	neg	1471015	chr2:183907000-183908000	0	1	0
scbasset_puscopen	neg	1921401	chr4:31829000-31830000	0	0	0
scbasset_puscopen	neg	388478	chr11:5723000-5724000	0	1	0
scbasset_puscopen	neg	705800	chr13:54682000-54683000	0	1	0
scbasset_puscopen	neg	2737445	chr9:828000-829000	0	1	0
scbasset_puscopen	neg	2987501	chrX:112489000-112490000	0	1	0
scbasset_puscopen	neg	662564	chr13:11446000-11447000	0	0	0
scbasset_puscopen	neg	2637784	chr8:46306000-46307000	0	1	0
scbasset_puscopen	neg	2336612	chr6:75286000-75287000	0	1	0
scbasset_puscopen	neg	2822995	chr9:86378000-86379000	0	1	0
scbasset_puscopen	neg	1177023	chr18:28907000-28908000	0	1	0
scbasset_puscopen	neg	713989	chr13:62871000-62872000	0	1	0
scbasset_puscopen	neg	490651	chr11:107896000-107897000	0	1	0
scbasset_puscopen	neg	3030124	chrX:155112000-155113000	0	1	0
scbasset_puscopen	neg	2309360	chr6:48034000-48035000	0	1	0
scbasset_puscopen	neg	2521794	chr7:89662000-89663000	0	1	0
scbasset_puscopen	neg	2396078	chr6:134752000-134753000	0	1	0
scbasset_puscopen	neg	2850782	chr9:114165000-114166000	0	1	0
scbasset_puscopen	neg	2976456	chrX:101444000-101445000	0	1	0
scbasset_puscopen	neg	845464	chr14:79981000-79982000	0	1	0
scbasset_puscopen	neg	551238	chr12:33396000-33397000	0	1	0
scbasset_puscopen	neg	1427841	chr2:140733000-140734000	0	1	0
scbasset_puscopen	neg	2682802	chr8:91324000-91325000	0	1	0
scbasset_puscopen	neg	1968308	chr4:78736000-78737000	0	1	0
scbasset_puscopen	neg	1850612	chr3:159336000-159337000	0	1	0
scbasset_puscopen	neg	1738215	chr3:46939000-46940000	0	1	0
scbasset_puscopen	neg	2965096	chrX:90084000-90085000	0	1	0
scbasset_puscopen	neg	1133231	chr17:68373000-68374000	0	1	0
scbasset_puscopen	neg	2330733	chr6:69407000-69408000	0	1	0
scbasset_puscopen	neg	2512169	chr7:80037000-80038000	0	1	0
scbasset_puscopen	neg	2509752	chr7:77620000-77621000	0	1	0
scbasset_puscopen	neg	2931445	chrX:56433000-56434000	0	1	0
scbasset_puscopen	neg	2606360	chr8:14882000-14883000	0	1	0
scbasset_puscopen	neg	1100784	chr17:35926000-35927000	0	1	0
scbasset_puscopen	neg	3005571	chrX:130559000-130560000	0	1	0
scbasset_puscopen	neg	1269884	chr19:41394000-41395000	0	1	0
scbasset_puscopen	neg	2527583	chr7:95451000-95452000	0	1	0
scbasset_puscopen	neg	64210	chr1:64210000-64211000	0	1	0
scbasset_puscopen	neg	2545599	chr7:113467000-113468000	0	1	0
scbasset_puscopen	neg	1337264	chr2:50156000-50157000	0	1	0
scbasset_puscopen	neg	2402667	chr6:141341000-141342000	0	1	0
scbasset_puscopen	neg	2048055	chr4:158483000-158484000	0	1	0
scbasset_puscopen	neg	2771673	chr9:35056000-35057000	0	1	0
scbasset_puscopen	neg	994783	chr16:20264000-20265000	0	1	0
scbasset_puscopen	neg	2723067	chr8:131589000-131590000	0	1	0
scbasset_puscopen	neg	95425	chr1:95425000-95426000	0	0	0
scbasset_puscopen	neg	155498	chr1:155498000-155499000	0	1	0
scbasset_puscopen	neg	2273246	chr6:11920000-11921000	0	1	0
scbasset_puscopen	neg	1250871	chr19:22381000-22382000	0	1	0
scbasset_puscopen	neg	2118127	chr5:38340000-38341000	0	0	0
scbasset_puscopen	neg	2281719	chr6:20393000-20394000	0	1	0
scbasset_puscopen	neg	249403	chr10:446000-447000	0	0	0
scbasset_puscopen	neg	1248300	chr19:19810000-19811000	0	1	0
scbasset_puscopen	neg	955905	chr15:83378000-83379000	0	1	0
scbasset_puscopen	neg	638788	chr12:120946000-120947000	1	1	0
scbasset_puscopen	neg	2497067	chr7:64935000-64936000	0	1	0
scbasset_puscopen	neg	2873670	chr9:137053000-137054000	0	1	0
scbasset_puscopen	neg	285124	chr10:36167000-36168000	0	1	0
scbasset_puscopen	neg	2256458	chr5:176671000-176672000	0	1	0
scbasset_puscopen	neg	1755728	chr3:64452000-64453000	0	0	0
scbasset_puscopen	neg	2113493	chr5:33706000-33707000	0	1	0
scbasset_puscopen	neg	915046	chr15:42519000-42520000	0	1	0
scbasset_puscopen	neg	1901629	chr4:12057000-12058000	0	1	0
scbasset_puscopen	neg	1128117	chr17:63259000-63260000	0	0	0
scbasset_puscopen	neg	2745188	chr9:8571000-8572000	0	1	0
scbasset_puscopen	neg	52290	chr1:52290000-52291000	0	1	0
scbasset_puscopen	neg	3001770	chrX:126758000-126759000	0	1	0
scbasset_puscopen	neg	2741281	chr9:4664000-4665000	0	1	0
scbasset_puscopen	neg	691372	chr13:40254000-40255000	0	1	0
scbasset_puscopen	neg	541197	chr12:23355000-23356000	0	1	0
scbasset_puscopen	neg	2031108	chr4:141536000-141537000	0	1	0
scbasset_puscopen	neg	1918994	chr4:29422000-29423000	0	1	0
scbasset_puscopen	neg	2748763	chr9:12146000-12147000	0	1	0
scbasset_puscopen	neg	2141151	chr5:61364000-61365000	0	1	0
scbasset_puscopen	neg	2410428	chr6:149102000-149103000	0	1	0
scbasset_puscopen	neg	2277033	chr6:15707000-15708000	0	1	0
scbasset_puscopen	neg	92195	chr1:92195000-92196000	0	1	0
scbasset_puscopen	neg	702324	chr13:51206000-51207000	0	0	0
scbasset_puscopen	neg	2501882	chr7:69750000-69751000	0	1	0
scbasset_puscopen	neg	1290650	chr2:3542000-3543000	0	1	0
scbasset_puscopen	neg	2107499	chr5:27712000-27713000	0	1	0
scbasset_puscopen	neg	2440486	chr7:8354000-8355000	0	1	0
scbasset_puscopen	neg	2258840	chr5:179053000-179054000	0	1	0
scbasset_puscopen	neg	1680086	chr22:39629000-39630000	0	1	0
scbasset_puscopen	neg	3029678	chrX:154666000-154667000	0	1	0
scbasset_puscopen	neg	559152	chr12:41310000-41311000	0	1	0
scbasset_puscopen	neg	2502406	chr7:70274000-70275000	0	1	0
scbasset_puscopen	neg	229395	chr1:229395000-229396000	0	1	0
scbasset_puscopen	neg	2154766	chr5:74979000-74980000	0	1	0
scbasset_puscopen	neg	593174	chr12:75332000-75333000	0	1	0
scbasset_puscopen	neg	2706340	chr8:114862000-114863000	0	1	0
scbasset_puscopen	neg	2775783	chr9:39166000-39167000	0	0	0
scbasset_puscopen	neg	119303	chr1:119303000-119304000	0	1	0
scbasset_puscopen	neg	2904609	chrX:29597000-29598000	0	1	0
scbasset_puscopen	neg	1177532	chr18:29416000-29417000	0	1	0
scbasset_puscopen	neg	2735512	chr8:144034000-144035000	0	1	0
scbasset_puscopen	neg	115111	chr1:115111000-115112000	0	1	0
scbasset_puscopen	neg	1314623	chr2:27515000-27516000	0	1	0
scbasset_puscopen	neg	491915	chr11:109160000-109161000	0	0	0
scbasset_puscopen	neg	3004271	chrX:129259000-129260000	0	1	0
scbasset_puscopen	neg	1414692	chr2:127584000-127585000	0	1	0
scbasset_puscopen	neg	1424078	chr2:136970000-136971000	0	1	0
scbasset_puscopen	neg	2437724	chr7:5592000-5593000	0	1	0
scbasset_puscopen	neg	147519	chr1:147519000-147520000	0	1	0
scbasset_puscopen	neg	2410825	chr6:149499000-149500000	0	1	0
scbasset_puscopen	neg	1497492	chr2:210384000-210385000	0	1	0
scbasset_puscopen	neg	1479103	chr2:191995000-191996000	0	1	0
scbasset_puscopen	neg	2329840	chr6:68514000-68515000	0	1	0
scbasset_puscopen	neg	2500926	chr7:68794000-68795000	0	1	0
scbasset_puscopen	neg	2754643	chr9:18026000-18027000	0	1	0
scbasset_puscopen	neg	1794650	chr3:103374000-103375000	0	1	0
scbasset_puscopen	neg	1474067	chr2:186959000-186960000	0	1	0
scbasset_puscopen	neg	1480092	chr2:192984000-192985000	0	1	0
scbasset_puscopen	neg	2970511	chrX:95499000-95500000	0	1	0
scbasset_puscopen	neg	2852692	chr9:116075000-116076000	0	0	0
scbasset_puscopen	neg	1734993	chr3:43717000-43718000	0	1	0
scbasset_puscopen	neg	792309	chr14:26826000-26827000	0	1	0
scbasset_puscopen	neg	2605538	chr8:14060000-14061000	0	1	0
scbasset_puscopen	neg	2381313	chr6:119987000-119988000	0	0	0
scbasset_puscopen	neg	1320476	chr2:33368000-33369000	0	1	0
scbasset_puscopen	neg	86408	chr1:86408000-86409000	0	1	0
scbasset_puscopen	neg	2438703	chr7:6571000-6572000	0	1	0
scbasset_puscopen	neg	1077018	chr17:12160000-12161000	0	1	0
scbasset_puscopen	neg	647700	chr12:129858000-129859000	0	0	0
scbasset_puscopen	neg	1186329	chr18:38213000-38214000	0	1	0
scbasset_puscopen	neg	512400	chr11:129645000-129646000	0	1	0
scbasset_puscopen	neg	1446744	chr2:159636000-159637000	0	1	0
scbasset_puscopen	neg	1457947	chr2:170839000-170840000	0	1	0
scbasset_puscopen	neg	2316807	chr6:55481000-55482000	0	1	0
scbasset_puscopen	neg	1364656	chr2:77548000-77549000	0	1	0
scbasset_puscopen	neg	394153	chr11:11398000-11399000	0	1	0
scbasset_puscopen	neg	1693292	chr3:2016000-2017000	0	1	0
scbasset_puscopen	neg	474694	chr11:91939000-91940000	0	1	0
scbasset_puscopen	neg	95386	chr1:95386000-95387000	0	1	0
scbasset_puscopen	neg	1586647	chr20:57345000-57346000	0	1	0
scbasset_puscopen	neg	2157659	chr5:77872000-77873000	0	1	0
scbasset_puscopen	neg	2740188	chr9:3571000-3572000	0	1	0
scbasset_puscopen	neg	1700602	chr3:9326000-9327000	0	1	0
scbasset_puscopen	neg	2163634	chr5:83847000-83848000	0	1	0
scbasset_puscopen	neg	2472227	chr7:40095000-40096000	0	1	0
scbasset_puscopen	neg	1100022	chr17:35164000-35165000	0	0	0
scbasset_puscopen	neg	1960620	chr4:71048000-71049000	0	1	0
scbasset_puscopen	neg	1342026	chr2:54918000-54919000	0	1	0
scbasset_puscopen	neg	483631	chr11:100876000-100877000	0	1	0
scbasset_puscopen	neg	1483945	chr2:196837000-196838000	0	1	0
scbasset_puscopen	neg	2473151	chr7:41019000-41020000	0	1	0
scbasset_puscopen	neg	2088870	chr5:9083000-9084000	0	1	0
scbasset_puscopen	neg	637340	chr12:119498000-119499000	0	0	0
scbasset_puscopen	neg	1692378	chr3:1102000-1103000	0	1	0
scbasset_puscopen	neg	1988339	chr4:98767000-98768000	0	1	0
scbasset_puscopen	neg	2606308	chr8:14830000-14831000	0	1	0
scbasset_puscopen	neg	2522494	chr7:90362000-90363000	0	1	0
scbasset_puscopen	neg	259334	chr10:10377000-10378000	0	1	0
scbasset_puscopen	neg	764787	chr13:113669000-113670000	0	1	0
scbasset_puscopen	neg	896556	chr15:24029000-24030000	0	1	0
scbasset_puscopen	neg	489932	chr11:107177000-107178000	0	0	0
scbasset_puscopen	neg	2385287	chr6:123961000-123962000	0	1	0
scbasset_puscopen	neg	2868759	chr9:132142000-132143000	0	1	0
scbasset_puscopen	neg	1902545	chr4:12973000-12974000	0	1	0
scbasset_puscopen	neg	678733	chr13:27615000-27616000	0	1	0
scbasset_puscopen	neg	1771916	chr3:80640000-80641000	0	1	0
scbasset_puscopen	neg	2223842	chr5:144055000-144056000	0	1	0
scbasset_puscopen	neg	1176635	chr18:28519000-28520000	0	1	0
scbasset_puscopen	neg	2296572	chr6:35246000-35247000	0	0	0
scbasset_puscopen	neg	178066	chr1:178066000-178067000	0	1	0
scbasset_puscopen	neg	938140	chr15:65613000-65614000	0	1	0
scbasset_puscopen	neg	1723351	chr3:32075000-32076000	0	1	0
scbasset_puscopen	neg	1218973	chr18:70857000-70858000	0	1	0
scbasset_puscopen	neg	645576	chr12:127734000-127735000	0	1	0
scbasset_puscopen	neg	2336742	chr6:75416000-75417000	0	1	0
scbasset_puscopen	neg	1570229	chr20:40927000-40928000	0	1	0
scbasset_puscopen	neg	2268723	chr6:7397000-7398000	0	1	0
scbasset_puscopen	neg	2549785	chr7:117653000-117654000	0	1	0
scbasset_puscopen	neg	1656931	chr22:16474000-16475000	0	1	0
scbasset_puscopen	neg	1731133	chr3:39857000-39858000	0	1	0
scbasset_puscopen	neg	2487411	chr7:55279000-55280000	0	1	0
scbasset_puscopen	neg	1156734	chr18:8618000-8619000	0	0	0
scbasset_puscopen	neg	439483	chr11:56728000-56729000	0	1	0
scbasset_puscopen	neg	79637	chr1:79637000-79638000	0	1	0
scbasset_puscopen	neg	1389847	chr2:102739000-102740000	0	1	0
scbasset_puscopen	neg	2275887	chr6:14561000-14562000	0	0	0
scbasset_puscopen	neg	2556157	chr7:124025000-124026000	0	1	0
scbasset_puscopen	neg	1733053	chr3:41777000-41778000	0	1	0
scbasset_puscopen	neg	2109812	chr5:30025000-30026000	0	1	0
scbasset_puscopen	neg	2099708	chr5:19921000-19922000	0	1	0
scbasset_puscopen	neg	2930100	chrX:55088000-55089000	0	1	0
scbasset_puscopen	neg	689302	chr13:38184000-38185000	0	1	0
scbasset_puscopen	neg	1821673	chr3:130397000-130398000	0	1	0
scbasset_puscopen	neg	1853422	chr3:162146000-162147000	0	1	0
scbasset_puscopen	neg	2623429	chr8:31951000-31952000	0	0	0
scbasset_puscopen	neg	846487	chr14:81004000-81005000	0	1	0
scbasset_puscopen	neg	74309	chr1:74309000-74310000	0	0	0
scbasset_puscopen	neg	229206	chr1:229206000-229207000	0	0	0
scbasset_puscopen	neg	216874	chr1:216874000-216875000	0	0	0
scbasset_puscopen	neg	2650136	chr8:58658000-58659000	0	1	0
scbasset_puscopen	neg	2249749	chr5:169962000-169963000	0	1	0
scbasset_puscopen	neg	1518183	chr2:231075000-231076000	0	1	0
scbasset_puscopen	neg	1719941	chr3:28665000-28666000	1	1	42387.2
scbasset_puscopen	neg	2408791	chr6:147465000-147466000	0	1	0
scbasset_puscopen	neg	2288445	chr6:27119000-27120000	0	1	0
scbasset_puscopen	neg	1866005	chr3:174729000-174730000	0	1	0
scbasset_puscopen	neg	2813834	chr9:77217000-77218000	0	1	0
scbasset_puscopen	neg	2511498	chr7:79366000-79367000	0	1	0
scbasset_puscopen	neg	375252	chr10:126295000-126296000	0	1	0
scbasset_puscopen	neg	2981021	chrX:106009000-106010000	0	1	0
scbasset_puscopen	neg	602880	chr12:85038000-85039000	0	1	0
scbasset_puscopen	neg	2088312	chr5:8525000-8526000	0	1	0
scbasset_puscopen	neg	972238	chr15:99711000-99712000	0	0	0
scbasset_puscopen	neg	2257816	chr5:178029000-178030000	0	0	0
scbasset_puscopen	neg	396487	chr11:13732000-13733000	0	1	0
scbasset_puscopen	neg	2022521	chr4:132949000-132950000	0	1	0
scbasset_puscopen	neg	1709137	chr3:17861000-17862000	0	1	0
scbasset_puscopen	neg	1972468	chr4:82896000-82897000	0	1	0
scbasset_puscopen	neg	325456	chr10:76499000-76500000	0	1	0
scbasset_puscopen	neg	2453446	chr7:21314000-21315000	0	1	0
scbasset_puscopen	neg	179496	chr1:179496000-179497000	0	1	0
scbasset_puscopen	neg	2904482	chrX:29470000-29471000	0	1	0
scbasset_puscopen	neg	2698728	chr8:107250000-107251000	0	1	0
scbasset_puscopen	neg	1959345	chr4:69773000-69774000	0	1	0
scbasset_puscopen	neg	2892747	chrX:17735000-17736000	0	1	0
scbasset_puscopen	neg	2445495	chr7:13363000-13364000	0	1	0
scbasset_puscopen	neg	2600450	chr8:8972000-8973000	0	0	0
scbasset_puscopen	neg	2865799	chr9:129182000-129183000	0	1	0
scbasset_puscopen	neg	2589326	chr7:157194000-157195000	0	1	0
scbasset_puscopen	neg	405737	chr11:22982000-22983000	0	1	0
scbasset_puscopen	neg	217878	chr1:217878000-217879000	0	1	0
scbasset_puscopen	neg	1797578	chr3:106302000-106303000	0	1	0
scbasset_puscopen	neg	1777138	chr3:85862000-85863000	0	1	0
scbasset_puscopen	neg	369797	chr10:120840000-120841000	0	0	0
scbasset_puscopen	neg	1858653	chr3:167377000-167378000	0	1	0
scbasset_puscopen	neg	1619224	chr21:25477000-25478000	0	1	0
scbasset_puscopen	neg	2398930	chr6:137604000-137605000	0	0	0
scbasset_puscopen	neg	10344	chr1:10344000-10345000	0	1	0
scbasset_puscopen	neg	1547412	chr20:18110000-18111000	0	1	0
scbasset_puscopen	neg	2969934	chrX:94922000-94923000	0	1	0
scbasset_puscopen	neg	1912554	chr4:22982000-22983000	0	1	0
scbasset_puscopen	neg	1704590	chr3:13314000-13315000	0	0	0
scbasset_puscopen	neg	3014305	chrX:139293000-139294000	0	0	0
scbasset_puscopen	neg	1858539	chr3:167263000-167264000	0	1	0
scbasset_puscopen	neg	989095	chr16:14576000-14577000	0	1	0
scbasset_puscopen	neg	1265028	chr19:36538000-36539000	0	1	0
scbasset_puscopen	neg	1878738	chr3:187462000-187463000	0	0	0
scbasset_puscopen	neg	2930728	chrX:55716000-55717000	0	0	0
scbasset_puscopen	neg	2158869	chr5:79082000-79083000	0	1	0
scbasset_puscopen	neg	2767495	chr9:30878000-30879000	0	1	0
scbasset_puscopen	neg	527154	chr12:9312000-9313000	0	0	0
scbasset_puscopen	neg	2652238	chr8:60760000-60761000	0	1	0
scbasset_puscopen	neg	2259859	chr5:180072000-180073000	0	1	0
scbasset_puscopen	neg	613524	chr12:95682000-95683000	0	1	0
scbasset_puscopen	neg	1171548	chr18:23432000-23433000	0	1	0
scbasset_puscopen	neg	2295220	chr6:33894000-33895000	0	1	0
scbasset_puscopen	neg	412517	chr11:29762000-29763000	0	1	0
scbasset_puscopen	neg	2873257	chr9:136640000-136641000	0	1	0
scbasset_puscopen	neg	1309443	chr2:22335000-22336000	0	1	0
scbasset_puscopen	neg	2423491	chr6:162165000-162166000	0	1	0
scbasset_puscopen	neg	713526	chr13:62408000-62409000	0	1	0
scbasset_puscopen	neg	2942987	chrX:67975000-67976000	0	1	0
scbasset_puscopen	neg	276261	chr10:27304000-27305000	0	1	0
scbasset_puscopen	neg	1460452	chr2:173344000-173345000	0	1	0
scbasset_puscopen	neg	2147327	chr5:67540000-67541000	0	1	0
scbasset_puscopen	neg	2275981	chr6:14655000-14656000	0	1	0
scbasset_puscopen	neg	287089	chr10:38132000-38133000	0	1	0
scbasset_puscopen	neg	286356	chr10:37399000-37400000	0	1	0
scbasset_puscopen	neg	1184002	chr18:35886000-35887000	0	1	0
scbasset_puscopen	neg	294014	chr10:45057000-45058000	0	1	0
scbasset_puscopen	neg	2511651	chr7:79519000-79520000	0	1	0
scbasset_puscopen	neg	2109909	chr5:30122000-30123000	0	0	0
scbasset_puscopen	neg	1550217	chr20:20915000-20916000	0	0	0
scbasset_puscopen	neg	2286468	chr6:25142000-25143000	0	1	0
scbasset_puscopen	neg	2837861	chr9:101244000-101245000	0	1	0
scbasset_puscopen	neg	2190741	chr5:110954000-110955000	0	1	0
scbasset_puscopen	neg	1949850	chr4:60278000-60279000	0	1	0
scbasset_puscopen	neg	2899839	chrX:24827000-24828000	0	1	0
scbasset_puscopen	neg	1857615	chr3:166339000-166340000	0	1	0
scbasset_puscopen	neg	2377738	chr6:116412000-116413000	0	1	0
scbasset_puscopen	neg	1962596	chr4:73024000-73025000	0	0	0
scbasset_puscopen	neg	348410	chr10:99453000-99454000	0	1	0
scbasset_puscopen	neg	2878300	chrX:3288000-3289000	0	1	0
scbasset_puscopen	neg	394130	chr11:11375000-11376000	0	1	0
scbasset_puscopen	neg	473070	chr11:90315000-90316000	0	1	0
scbasset_puscopen	neg	1716489	chr3:25213000-25214000	0	1	0
scbasset_puscopen	neg	1432288	chr2:145180000-145181000	0	1	0
scbasset_puscopen	neg	283517	chr10:34560000-34561000	0	1	0
scbasset_puscopen	neg	471038	chr11:88283000-88284000	0	1	0
scbasset_puscopen	neg	2137368	chr5:57581000-57582000	0	1	0
scbasset_puscopen	neg	2460884	chr7:28752000-28753000	0	1	0
scbasset_puscopen	neg	970093	chr15:97566000-97567000	0	1	0
scbasset_puscopen	neg	2892059	chrX:17047000-17048000	1	1	42387.2
scbasset_puscopen	neg	2279156	chr6:17830000-17831000	0	1	0
scbasset_puscopen	neg	1431187	chr2:144079000-144080000	0	1	0
scbasset_puscopen	neg	2468884	chr7:36752000-36753000	0	1	0
scbasset_puscopen	neg	1719643	chr3:28367000-28368000	0	1	0
scbasset_puscopen	neg	2993298	chrX:118286000-118287000	0	1	0
scbasset_puscopen	neg	2823000	chr9:86383000-86384000	0	0	0
scbasset_puscopen	neg	3002155	chrX:127143000-127144000	0	0	0
scbasset_puscopen	neg	1705440	chr3:14164000-14165000	0	1	0
scbasset_puscopen	neg	2665573	chr8:74095000-74096000	0	1	0
scbasset_puscopen	neg	1954552	chr4:64980000-64981000	0	1	0
scbasset_puscopen	neg	2338864	chr6:77538000-77539000	0	1	0
scbasset_puscopen	neg	2690328	chr8:98850000-98851000	0	1	0
scbasset_puscopen	neg	365892	chr10:116935000-116936000	0	1	0
scbasset_puscopen	neg	965781	chr15:93254000-93255000	0	1	0
scbasset_puscopen	neg	455658	chr11:72903000-72904000	0	1	0
scbasset_puscopen	neg	1608860	chr21:15113000-15114000	0	1	0
scbasset_puscopen	neg	2437655	chr7:5523000-5524000	0	1	0
