peak	degree	kcore	n_cliques	n_modules	types	genes	states
chr7:149126784-149127730	1	1	0	0	proximal	ZNF398,ZNF425	.
chr7:149170477-149170833	1	1	0	0	distal	.	.
chr7:149172234-149172438	1	1	0	0	distal	.	.
chr7:149195378-149195902	1	1	0	0	proximal	ZNF282	.
chr7:149209522-149209868	1	1	0	0	distal	.	.
chr7:149229449-149229757	1	1	0	0	distal	.	.
chr7:149239391-149239942	2	1	0	0	proximal	ZNF212	.
chr7:149261679-149262219	1	1	0	0	proximal	ZNF783	.
chr7:149285050-149285546	2	1	0	0	proximal	ENSG00000290600	.
chr7:149404588-149404738	1	1	0	0	distal	.	.
chr7:149421866-149422582	1	1	0	0	proximal	ENSG00000261842	.
chr7:149460538-149460965	2	1	0	0	proximal	ZNF777	.
chr7:149461290-149461440	1	1	0	0	proximal	ZNF777	.
chr7:149497546-149498130	1	1	0	0	proximal	ZNF746	.
chr7:149558332-149558482	1	1	0	0	distal	.	.
chr7:149592237-149592505	1	1	0	0	distal	.	.
chr7:149624092-149624470	1	1	0	0	proximal	ZNF767P	.
chr7:149624572-149625084	1	1	0	0	proximal	ZNF767P	.
chr7:149625850-149626000	3	1	0	0	distal	.	.
chr7:149648727-149648895	1	1	0	0	distal	.	.
chr7:149662687-149663096	3	1	0	0	distal	.	.
chr7:149690629-149691447	1	1	0	0	distal	.	.
chr7:149714516-149715034	1	1	0	0	proximal	KRBA1	.
chr7:149742246-149742455	1	1	0	0	distal	.	.
chr7:149873755-149874069	2	1	0	0	proximal	ATP6V0E2	.
chr7:149883515-149883665	1	1	0	0	distal	.	.
chr7:150048302-150048452	1	1	0	0	distal	.	.
chr7:150049073-150049251	1	1	0	0	distal	.	.
chr7:150260158-150260308	1	1	0	0	distal	.	.
chr7:150368244-150368830	1	1	0	0	proximal	REPIN1,ZNF775	.
chr7:150379063-150379583	4	1	0	0	proximal	ENSG00000284048	.
chr7:150405165-150405498	1	1	0	0	distal	.	.
chr7:150421087-150421340	1	1	0	0	distal	.	.
chr7:1504399-1504648	1	1	0	0	proximal	INTS1	.
chr7:150649584-150649763	1	1	0	0	distal	.	.
chr7:150898556-150898764	1	1	0	0	distal	.	.
chr7:150938389-150938539	1	1	0	0	distal	.	.
chr7:151009234-151009451	3	2	1	1	distal	.	.
chr7:151018029-151018450	2	1	0	0	distal	.	.
chr7:151028996-151029146	1	1	0	0	proximal	ABCB8,ENSG00000243433	.
chr7:151080718-151081011	1	1	0	0	proximal	FASTK	.
chr7:151113343-151113503	2	2	1	1	distal	.	.
chr7:151124003-151124170	2	1	0	0	distal	.	.
chr7:151167578-151167885	1	1	0	0	distal	.	.
chr7:151172667-151173060	1	1	0	0	distal	.	.
chr7:151303356-151303982	1	1	0	0	distal	.	.
chr7:151350320-151350586	3	1	0	0	distal	.	.
chr7:151368239-151368566	1	1	0	0	distal	.	.
chr7:151433792-151434026	1	1	0	0	distal	.	.
chr7:151460151-151460727	1	1	0	0	distal	.	.
chr7:151519561-151519724	1	1	0	0	proximal	RHEB	.
chr7:151519813-151520332	1	1	0	0	proximal	RHEB	.
chr7:151632041-151632611	1	1	0	0	distal	.	.
chr7:151736396-151736841	4	1	0	0	proximal	ENSG00000290095	.
chr7:151875490-151876592	1	1	0	0	proximal	PRKAG2-AS1	.
chr7:151877143-151877785	2	2	1	1	proximal	PRKAG2,PRKAG2-AS1	.
chr7:151933350-151933522	1	1	0	0	distal	.	.
chr7:151958858-151959008	1	1	0	0	distal	.	.
chr7:152025251-152026137	1	1	0	0	proximal	GALNT11	.
chr7:152261925-152262380	1	1	0	0	distal	.	.
chr7:152267990-152268224	1	1	0	0	distal	.	.
chr7:152336912-152337220	1	1	0	0	distal	.	.
chr7:152652382-152652626	1	1	0	0	distal	.	.
chr7:152675840-152676348	2	1	0	0	proximal	XRCC2	.
chr7:152759533-152759804	2	1	0	0	proximal	ACTR3B,ENSG00000289146	.
chr7:152759943-152760446	1	1	0	0	proximal	ACTR3B,ENSG00000289146	.
chr7:152897905-152898073	2	1	0	0	distal	.	.
chr7:1533831-1533981	1	1	0	0	distal	.	.
chr7:1537266-1537553	1	1	0	0	distal	.	.
chr7:154841720-154841924	4	2	1	1	distal	.	.
chr7:155002449-155003182	2	2	1	1	proximal	PAXIP1,PAXIP1-DT	.
chr7:155003303-155003652	2	2	1	1	proximal	PAXIP1,PAXIP1-DT	.
chr7:155070019-155070460	1	1	0	0	proximal	HTR5A	.
chr7:155190684-155190919	2	2	1	1	distal	.	.
chr7:155205296-155205807	1	1	0	0	distal	.	.
chr7:155214403-155214819	1	1	0	0	distal	.	.
chr7:155234519-155234706	1	1	0	0	distal	.	.
chr7:155298940-155299096	1	1	0	0	distal	.	.
chr7:155344742-155345177	2	2	1	1	distal	.	.
chr7:155509419-155509601	1	1	0	0	proximal	ENSG00000227365	.
chr7:155548218-155548527	4	2	1	1	distal	.	.
chr7:155724645-155724796	1	1	0	0	distal	.	.
chr7:155738176-155738463	1	1	0	0	distal	.	.
chr7:155762788-155763068	1	1	0	0	distal	.	.
chr7:155797046-155797223	1	1	0	0	distal	.	.
chr7:155797284-155797455	1	1	0	0	distal	.	.
chr7:155805041-155805296	1	1	0	0	distal	.	.
chr7:155937276-155937426	1	1	0	0	distal	.	.
chr7:156197164-156197320	1	1	0	0	distal	.	.
chr7:156539597-156539869	1	1	0	0	proximal	LINC00244	.
chr7:156625993-156626284	1	1	0	0	distal	.	.
chr7:156640494-156640923	4	2	1	1	proximal	RNF32,RNF32-DT	.
chr7:156640985-156641235	2	2	1	1	proximal	RNF32,RNF32-DT	.
chr7:156909005-156909208	2	2	1	1	distal	.	.
chr7:157011355-157011644	1	1	0	0	proximal	MNX1,MNX1-AS1	.
chr7:157017763-157017980	1	1	0	0	distal	.	.
chr7:1570244-1570423	1	1	0	0	proximal	PSMG3,PSMG3-AS1	.
chr7:157033540-157033992	2	1	0	0	distal	.	.
chr7:157150997-157151191	1	1	0	0	distal	.	.
chr7:157289668-157289844	1	1	0	0	distal	.	.
chr7:157298662-157298832	1	1	0	0	distal	.	.
chr7:157337246-157337508	1	1	0	0	distal	.	.
chr7:157490446-157490657	1	1	0	0	distal	.	.
chr7:157857658-157857808	1	1	0	0	distal	.	.
chr7:158147453-158147946	1	1	0	0	distal	.	.
chr7:158151366-158151555	1	1	0	0	distal	.	.
chr7:158192021-158192171	1	1	0	0	distal	.	.
chr7:158587713-158587976	1	1	0	0	proximal	PTPRN2	.
chr7:158609339-158609946	1	1	0	0	distal	.	.
chr7:158777314-158777464	1	1	0	0	distal	.	.
chr7:16099897-16100047	1	1	0	0	distal	.	.
chr7:1612713-1612995	2	2	1	1	distal	.	.
chr7:16420490-16421298	1	1	0	0	distal	.	.
chr7:16465492-16466034	1	1	0	0	distal	.	.
chr7:1664778-1665110	1	1	0	0	proximal	ELFN1	.
chr7:16770634-16770907	1	1	0	0	distal	.	.
chr7:1678804-1678954	1	1	0	0	distal	.	.
chr7:1998637-1998787	1	1	0	0	distal	.	.
chr7:22054361-22054511	1	1	0	0	distal	.	.
chr7:2225548-2225698	2	2	1	1	distal	.	.
chr7:22500112-22500305	1	1	0	0	distal	.	.
chr7:22559878-22560179	2	1	0	0	distal	.	.
chr7:23013650-23014591	1	1	0	0	proximal	HYCC1	.
chr7:2314324-2314832	1	1	0	0	distal	.	.
chr7:23181570-23182323	1	1	0	0	proximal	NUP42	.
chr7:2329543-2329786	1	1	0	0	distal	.	.
chr7:23316155-23316719	1	1	0	0	distal	.	.
chr7:23470495-23470998	1	1	0	0	proximal	IGF2BP3	.
chr7:23531823-23532462	1	1	0	0	proximal	TRA2A	.
chr7:2354281-2354431	2	1	0	0	proximal	EIF3B,SNX8	.
chr7:2354505-2354917	2	1	0	0	proximal	EIF3B,SNX8	.
chr7:2403194-2404078	1	1	0	0	proximal	CHST12	.
chr7:2424998-2425261	1	1	0	0	distal	.	.
chr7:24304377-24305087	1	1	0	0	distal	.	.
chr7:24432804-24433011	2	1	0	0	distal	.	.
chr7:24456136-24456406	1	1	0	0	distal	.	.
chr7:2451467-2451717	3	2	1	1	distal	.	.
chr7:24572413-24572692	1	1	0	0	proximal	PALS2	.
chr7:24573670-24574011	2	1	0	0	proximal	PALS2	.
chr7:24715914-24716124	1	1	0	0	distal	.	.
chr7:24812427-24812587	1	1	0	0	distal	.	.
chr7:24980122-24980526	2	1	0	0	distal	.	.
chr7:25094102-25094571	2	1	0	0	distal	.	.
chr7:25124989-25125757	2	1	0	0	proximal	CYCS	.
chr7:25483314-25483540	1	1	0	0	distal	.	.
chr7:2555275-2555617	1	1	0	0	proximal	BRAT1	.
chr7:25603351-25603623	1	1	0	0	distal	.	.
chr7:25862131-25862889	1	1	0	0	distal	.	.
chr7:26151948-26152529	1	1	0	0	proximal	NFE2L3	.
chr7:26291785-26292320	1	1	0	0	proximal	SNX10	.
chr7:26601750-26601900	1	1	0	0	distal	.	.
chr7:26657559-26657709	1	1	0	0	distal	.	.
chr7:26667564-26667850	1	1	0	0	distal	.	.
chr7:26678575-26678887	1	1	0	0	distal	.	.
chr7:26789865-26790174	1	1	0	0	distal	.	.
chr7:26864411-26864972	1	1	0	0	distal	.	.
chr7:26962696-26962846	1	1	0	0	distal	.	.
chr7:27095761-27096258	1	1	0	0	proximal	HOTAIRM1,HOXA1	.
chr7:2709836-2710016	1	1	0	0	distal	.	.
chr7:27113432-27113995	1	1	0	0	distal	.	.
chr7:27123197-27123418	1	1	0	0	distal	.	.
chr7:27129754-27130656	2	1	0	0	proximal	HOXA-AS3,HOXA4	.
chr7:27130768-27131219	1	1	0	0	proximal	HOXA4	.
chr7:27173513-27173715	1	1	0	0	distal	.	.
chr7:27200057-27200619	1	1	0	0	proximal	HOXA13	.
chr7:27235704-27235934	1	1	0	0	distal	.	.
chr7:2757973-2758129	1	1	0	0	distal	.	.
chr7:2758228-2758590	2	1	0	0	distal	.	.
chr7:27662694-27663231	3	1	0	0	proximal	HIBADH	.
chr7:27739665-27740853	1	1	0	0	proximal	TAX1BP1,TAX1BP1-AS1	.
chr7:27986627-27986782	1	1	0	0	distal	.	.
chr7:28179577-28179748	1	1	0	0	proximal	JAZF1-AS1	.
chr7:28179817-28180211	1	1	0	0	proximal	JAZF1,JAZF1-AS1	.
chr7:28278671-28278821	1	1	0	0	distal	.	.
chr7:28340585-28340770	2	1	0	0	distal	.	.
chr7:28409077-28409475	1	1	0	0	distal	.	.
chr7:28410784-28411269	1	1	0	0	distal	.	.
chr7:2844154-2844697	1	1	0	0	proximal	GNA12	.
chr7:28586761-28587020	1	1	0	0	distal	.	.
chr7:2863783-2863933	1	1	0	0	distal	.	.
chr7:28685751-28686428	3	1	0	0	distal	.	.
chr7:28730587-28730804	1	1	0	0	distal	.	.
chr7:28770058-28770275	1	1	0	0	distal	.	.
chr7:28904313-28904777	1	1	0	0	distal	.	.
chr7:28926898-28927236	2	1	0	0	distal	.	.
chr7:2892956-2893148	2	1	0	0	distal	.	.
chr7:29102601-29102799	1	1	0	0	distal	.	.
chr7:29146036-29146670	2	1	0	0	proximal	CHN2	.
chr7:29147051-29147201	1	1	0	0	proximal	CHN2	.
chr7:29194771-29194921	1	1	0	0	proximal	CPVL,ENSG00000285081	.
chr7:29254827-29255074	2	1	0	0	distal	.	.
chr7:29516213-29516421	1	1	0	0	distal	.	.
chr7:29563593-29563862	1	1	0	0	proximal	PRR15,PRR15-DT	.
chr7:29564911-29565278	1	1	0	0	distal	.	.
chr7:29684659-29685579	1	1	0	0	proximal	DPY19L2P3	.
chr7:29772779-29772977	1	1	0	0	distal	.	.
chr7:2981224-2981374	1	1	0	0	distal	.	.
chr7:29865628-29865805	1	1	0	0	distal	.	.
chr7:29900615-29900803	1	1	0	0	distal	.	.
chr7:29988029-29988217	1	1	0	0	proximal	FKBP14-AS1	.
chr7:30026788-30027036	1	1	0	0	proximal	FKBP14,PLEKHA8	.
chr7:30027971-30028486	1	1	0	0	proximal	PLEKHA8	.
chr7:30028558-30028881	1	1	0	0	distal	.	.
chr7:30311062-30311300	1	1	0	0	distal	.	.
chr7:3032155-3032487	1	1	0	0	distal	.	.
chr7:30800408-30800573	1	1	0	0	distal	.	.
chr7:3244168-3244474	1	1	0	0	distal	.	.
chr7:33069207-33069417	1	1	0	0	distal	.	.
chr7:33129135-33129743	1	1	0	0	distal	.	.
chr7:33459351-33459508	2	1	0	0	distal	.	.
chr7:33527185-33527439	1	1	0	0	distal	.	.
chr7:33824086-33824236	1	1	0	0	distal	.	.
chr7:33886202-33886361	1	1	0	0	distal	.	.
chr7:33904511-33905012	1	1	0	0	proximal	BMPER	.
chr7:35036953-35037138	2	1	0	0	proximal	ENSG00000287249	.
chr7:35037422-35037886	2	1	0	0	proximal	DPY19L1,ENSG00000287249	.
chr7:35253824-35254360	1	1	0	0	proximal	ENSG00000289335,TBX20	.
chr7:35499352-35499502	1	1	0	0	distal	.	.
chr7:35646682-35646832	1	1	0	0	distal	.	.
chr7:35647196-35647386	1	1	0	0	distal	.	.
chr7:35694790-35695492	1	1	0	0	proximal	HERPUD2-AS1	.
chr7:35800508-35800811	1	1	0	0	proximal	SEPTIN7,SEPTIN7-DT	.
chr7:36366877-36367501	3	1	0	0	distal	.	.
chr7:36746839-36747010	1	1	0	0	distal	.	.
chr7:38341292-38341612	1	1	0	0	proximal	TRGV6	.
chr7:38631141-38631644	1	1	0	0	proximal	AMPH	.
chr7:38782634-38782784	1	1	0	0	distal	.	.
chr7:39166477-39166627	1	1	0	0	distal	.	.
chr7:39629878-39630150	1	1	0	0	distal	.	.
chr7:39668435-39668912	1	1	0	0	distal	.	.
chr7:39833221-39833583	1	1	0	0	distal	.	.
chr7:39834014-39834309	1	1	0	0	distal	.	.
chr7:40134567-40135339	1	1	0	0	proximal	MPLKIP,SUGCT	.
chr7:40182384-40182606	1	1	0	0	distal	.	.
chr7:42038176-42038326	2	2	1	1	distal	.	.
chr7:42493925-42494147	2	2	1	1	distal	.	.
chr7:42888956-42889106	2	2	1	1	proximal	ENSG00000290065	.
chr7:43577565-43577753	2	1	0	0	distal	.	.
chr7:43728177-43728327	1	1	0	0	distal	.	.
chr7:43729490-43729902	2	1	0	0	proximal	COA1	.
chr7:43758729-43758977	1	1	0	0	proximal	BLVRA	.
chr7:43778600-43779388	1	1	0	0	distal	.	.
chr7:43838960-43839222	1	1	0	0	distal	.	.
chr7:43868963-43869690	2	1	0	0	proximal	MRPS24	.
chr7:43925752-43926766	1	1	0	0	proximal	UBE2D4,URGCP	.
chr7:43970421-43970584	2	1	0	0	distal	.	.
chr7:43994738-43994931	1	1	0	0	distal	.	.
chr7:44012330-44012480	3	1	0	0	distal	.	.
chr7:44019056-44019352	2	1	0	0	proximal	ENSG00000273432,ENSG00000290872,POLR2J4	.
chr7:44035322-44035472	1	1	0	0	distal	.	.
chr7:44131202-44131365	1	1	0	0	distal	.	.
chr7:44176296-44176446	1	1	0	0	distal	.	.
chr7:44200725-44201111	1	1	0	0	proximal	YKT6	.
chr7:44289721-44289882	1	1	0	0	distal	.	.
chr7:44326731-44326944	1	1	0	0	distal	.	.
chr7:44477437-44477811	1	1	0	0	distal	.	.
chr7:44490159-44490780	5	2	0	0	proximal	NUDCD3	.
chr7:44573513-44574144	1	1	0	0	distal	.	.
chr7:44581826-44582692	2	1	0	0	proximal	ENSG00000287574,TMED4	.
chr7:44606367-44607342	1	1	0	0	proximal	OGDH	.
chr7:44796061-44796244	3	2	0	0	proximal	PPIA	.
chr7:44796831-44797594	4	2	0	0	proximal	PPIA	.
chr7:44847708-44848514	1	1	0	0	proximal	H2AZ2,H2AZ2-DT	.
chr7:44885966-44886176	1	1	0	0	proximal	PURB	.
chr7:44921424-44921574	1	1	0	0	distal	.	.
chr7:44986499-44987038	1	1	0	0	proximal	SNHG15	.
chr7:44999525-45000250	2	2	0	0	proximal	CCM2	.
chr7:45050982-45051132	1	1	0	0	distal	.	.
chr7:45088827-45089071	1	1	0	0	proximal	NACAD	.
chr7:45111351-45112120	3	2	0	0	proximal	TBRG4	.
chr7:45136132-45136402	3	2	0	0	distal	.	.
chr7:45166039-45166189	1	1	0	0	distal	.	.
chr7:45182130-45182336	1	1	0	0	distal	.	.
chr7:47395810-47395981	1	1	0	0	distal	.	.
chr7:47979223-47979758	1	1	0	0	proximal	HUS1	.
chr7:480536-480707	1	1	0	0	distal	.	.
chr7:4973765-4974743	1	1	0	0	proximal	RNF216P1	.
chr7:5045673-5046226	2	1	0	0	proximal	RBAK	.
chr7:5240250-5240417	1	1	0	0	distal	.	.
chr7:5240566-5240825	1	1	0	0	distal	.	.
chr7:5282221-5282393	1	1	0	0	distal	.	.
chr7:5486766-5487129	1	1	0	0	distal	.	.
chr7:5494711-5495056	1	1	0	0	distal	.	.
chr7:55002239-55002427	1	1	0	0	distal	.	.
chr7:5513357-5514108	1	1	0	0	proximal	FBXL18	.
chr7:55254835-55255089	1	1	0	0	proximal	ELDR	.
chr7:5529639-5530276	1	1	0	0	distal	.	.
chr7:55365618-55366424	1	1	0	0	proximal	LANCL2	.
chr7:55414736-55414997	1	1	0	0	distal	.	.
chr7:55506342-55506531	1	1	0	0	distal	.	.
chr7:55539572-55539769	1	1	0	0	distal	.	.
chr7:5558781-5559150	1	1	0	0	distal	.	.
chr7:55593743-55594126	2	1	0	0	proximal	ENSG00000231394	.
chr7:5563624-5563795	2	1	0	0	proximal	ACTB	.
chr7:55904319-55904469	1	1	0	0	distal	.	.
chr7:5592655-5592823	2	1	0	0	proximal	FSCN1	.
chr7:55951514-55951909	1	1	0	0	proximal	MRPS17,NIPSNAP2	.
chr7:55964408-55964665	2	1	0	0	distal	.	.
chr7:5655500-5655738	1	1	0	0	distal	.	.
chr7:5736410-5736629	1	1	0	0	distal	.	.
chr7:5781394-5781879	4	1	0	0	proximal	RNF216	.
chr7:5822939-5823180	1	1	0	0	proximal	ENSG00000291099	.
chr7:58535712-58536035	1	1	0	0	distal	.	.
chr7:5856633-5856806	1	1	0	0	distal	.	.
chr7:58622614-58622797	1	1	0	0	distal	.	.
chr7:58632260-58632647	2	1	0	0	distal	.	.
chr7:58692075-58692314	1	1	0	0	distal	.	.
chr7:58769950-58770217	2	1	0	0	distal	.	.
chr7:58827655-58827931	1	1	0	0	distal	.	.
chr7:5885690-5885922	1	1	0	0	distal	.	.
chr7:58986059-58986330	1	1	0	0	distal	.	.
chr7:59130109-59130461	1	1	0	0	distal	.	.
chr7:59167480-59167839	1	1	0	0	distal	.	.
chr7:59251601-59251894	1	1	0	0	distal	.	.
chr7:5927741-5927891	3	1	0	0	distal	.	.
chr7:5928359-5928531	1	1	0	0	distal	.	.
chr7:5931362-5931908	1	1	0	0	distal	.	.
chr7:59320905-59321255	1	1	0	0	distal	.	.
chr7:59512689-59512954	1	1	0	0	distal	.	.
chr7:6008753-6009340	2	1	0	0	proximal	AIMP2,PMS2	.
chr7:6009404-6009648	4	1	0	0	proximal	AIMP2,PMS2	.
chr7:6058968-6059396	2	1	0	0	proximal	EIF2AK1	.
chr7:6081118-6081813	1	1	0	0	proximal	ENSG00000231704	.
chr7:6179635-6179864	2	1	0	0	distal	.	.
chr7:6226244-6226413	1	1	0	0	distal	.	.
chr7:6306481-6306690	1	1	0	0	distal	.	.
chr7:6312600-6312768	1	1	0	0	distal	.	.
chr7:6348774-6349483	1	1	0	0	proximal	FAM220A,SAGSIN1	.
chr7:6373547-6373741	1	1	0	0	proximal	RAC1	.
chr7:643475-643625	1	1	0	0	distal	.	.
chr7:6447049-6447280	1	1	0	0	distal	.	.
chr7:6447608-6448126	1	1	0	0	distal	.	.
chr7:64665947-64666533	1	1	0	0	proximal	ZNF107	.
chr7:6484024-6484422	3	1	0	0	proximal	DAGLB,KDELR2	.
chr7:64951336-64951487	1	1	0	0	distal	.	.
chr7:65016275-65016425	2	1	0	0	distal	.	.
chr7:6503561-6504603	2	1	0	0	distal	.	.
chr7:65037914-65038656	2	1	0	0	proximal	CCT6P3	.
chr7:65251988-65252884	1	1	0	0	proximal	ENSG00000289108	.
chr7:65269170-65269624	1	1	0	0	proximal	ENSG00000282381	.
chr7:65373651-65374392	2	1	0	0	proximal	ZNF92	.
chr7:65508718-65508868	1	1	0	0	distal	.	.
chr7:65509040-65509256	1	1	0	0	distal	.	.
chr7:65750610-65751158	1	1	0	0	proximal	ENSG00000291124	.
chr7:65770429-65770832	2	1	0	0	proximal	LINC03006	.
chr7:6577340-6577763	1	1	0	0	proximal	ZDHHC4	.
chr7:65886817-65887035	1	1	0	0	distal	.	.
chr7:6589814-6590832	2	1	0	0	proximal	INTS15	.
chr7:65959129-65959279	1	1	0	0	distal	.	.
chr7:65981968-65982420	1	1	0	0	proximal	GUSB	.
chr7:65982502-65982727	1	1	0	0	proximal	GUSB	.
chr7:66013991-66014191	1	1	0	0	distal	.	.
chr7:66099756-66100395	1	1	0	0	distal	.	.
chr7:66141650-66141800	1	1	0	0	distal	.	.
chr7:66204999-66205550	1	1	0	0	proximal	TPST1	.
chr7:6623401-6623566	1	1	0	0	distal	.	.
chr7:66413428-66413776	1	1	0	0	distal	.	.
chr7:66493460-66493993	3	1	0	0	proximal	LINC00174,LINC03011	.
chr7:66550258-66550425	1	1	0	0	distal	.	.
chr7:66591981-66592544	2	1	0	0	proximal	ENSG00000291136	.
chr7:66654153-66654669	3	1	0	0	proximal	ENSG00000226824	.
chr7:66740603-66740963	1	1	0	0	proximal	ENSG00000272831	.
chr7:66844666-66845149	1	1	0	0	proximal	ENSG00000289177,GTF2IRD1P1	.
chr7:66995138-66995774	1	1	0	0	proximal	SBDS,TYW1	.
chr7:6706457-6706607	1	1	0	0	proximal	ZNF12	.
chr7:6706806-6707504	1	1	0	0	proximal	ZNF12	.
chr7:67076161-67076348	3	1	0	0	distal	.	.
chr7:6716475-6716625	2	1	0	0	distal	.	.
chr7:67302332-67303062	1	1	0	0	proximal	PMS2P4,STAG3L4	.
chr7:6857531-6857681	1	1	0	0	distal	.	.
chr7:6938422-6938572	1	1	0	0	distal	.	.
chr7:70355786-70356150	1	1	0	0	distal	.	.
chr7:70768228-70768399	1	1	0	0	distal	.	.
chr7:7182164-7182987	1	1	0	0	distal	.	.
chr7:72829379-72830206	1	1	0	0	proximal	SBDSP1	.
chr7:72880021-72880288	1	1	0	0	proximal	POM121	.
chr7:72906765-72906925	1	1	0	0	distal	.	.
chr7:72914655-72914844	1	1	0	0	distal	.	.
chr7:72942107-72942401	2	1	0	0	distal	.	.
chr7:72954454-72954721	1	1	0	0	proximal	ENSG00000285886,NSUN5P2	.
chr7:72967005-72967195	1	1	0	0	distal	.	.
chr7:72975708-72976106	1	1	0	0	distal	.	.
chr7:73111141-73111598	1	1	0	0	distal	.	.
chr7:73122870-73123155	1	1	0	0	distal	.	.
chr7:73144355-73144552	1	1	0	0	distal	.	.
chr7:73154701-73155150	4	2	1	1	proximal	SPDYE10	.
chr7:73201349-73201658	1	1	0	0	distal	.	.
chr7:73222367-73222558	3	1	0	0	distal	.	.
chr7:73235129-73235561	1	1	0	0	distal	.	.
chr7:73308770-73308931	1	1	0	0	proximal	NSUN5	.
chr7:73433623-73433863	2	1	0	0	proximal	FZD9	.
chr7:73501637-73501787	2	1	0	0	distal	.	.
chr7:73521946-73522950	1	1	0	0	proximal	BAZ1B	.
chr7:73557017-73558074	1	1	0	0	proximal	BCL7B	.
chr7:73577705-73577855	3	1	0	0	distal	.	.
chr7:73578461-73579099	2	1	0	0	proximal	TBL2	.
chr7:73683378-73683742	1	1	0	0	proximal	BUD23,DNAJC30	.
chr7:73701546-73701696	3	2	1	1	distal	.	.
chr7:73710270-73710420	1	1	0	0	distal	.	.
chr7:73719648-73719846	2	1	0	0	proximal	STX1A	.
chr7:73725791-73725968	3	2	1	1	distal	.	.
chr7:73734765-73735035	2	1	0	0	distal	.	.
chr7:73744152-73744319	1	1	0	0	distal	.	.
chr7:73811873-73812099	1	1	0	0	distal	.	.
chr7:73842436-73842771	1	1	0	0	proximal	METTL27	.
chr7:73857106-73857343	1	1	0	0	distal	.	.
chr7:74067807-74068092	1	1	0	0	distal	.	.
chr7:74079242-74079646	2	1	0	0	distal	.	.
chr7:74083520-74083809	4	1	0	0	proximal	LIMK1	.
chr7:74173919-74174662	1	1	0	0	proximal	EIF4H	.
chr7:74184223-74184382	1	1	0	0	distal	.	.
chr7:74254157-74254584	2	1	0	0	proximal	RFC2	.
chr7:74386011-74386198	3	1	0	0	distal	.	.
chr7:74401156-74401506	2	1	0	0	distal	.	.
chr7:74479774-74479924	1	1	0	0	distal	.	.
chr7:74535793-74535943	2	1	0	0	distal	.	.
chr7:74612454-74612672	2	1	0	0	distal	.	.
chr7:74657857-74658061	1	1	0	0	distal	.	.
chr7:74658260-74658684	2	1	0	0	distal	.	.
chr7:74764775-74764944	1	1	0	0	distal	.	.
chr7:74788464-74788962	1	1	0	0	distal	.	.
chr7:74876845-74876995	1	1	0	0	distal	.	.
chr7:74890175-74891157	3	2	1	1	proximal	ENSG00000289346,ENSG00000290833	.
chr7:74964056-74964265	1	1	0	0	proximal	CASTOR2	.
chr7:74993951-74994304	1	1	0	0	distal	.	.
chr7:75073043-75074182	1	1	0	0	proximal	RCC1L	.
chr7:75092455-75093206	2	2	1	1	proximal	GTF2IRD2B	.
chr7:75105920-75106286	3	2	1	1	distal	.	.
chr7:75150730-75151038	3	2	1	1	distal	.	.
chr7:75238010-75238160	1	1	0	0	proximal	GTF2IP1	.
chr7:75410295-75410644	2	1	0	0	proximal	NSUN5P1	.
chr7:75443209-75443364	2	1	0	0	distal	.	.
chr7:75485814-75486504	2	2	0	0	proximal	POM121C	.
chr7:75528039-75528516	1	1	0	0	proximal	PMS2P3	.
chr7:75623823-75624027	2	1	0	0	distal	.	.
chr7:75738654-75739639	2	2	1	1	proximal	HIP1	.
chr7:75762549-75762707	2	1	0	0	distal	.	.
chr7:75879193-75879479	2	1	0	0	distal	.	.
chr7:75969714-75969930	1	1	0	0	distal	.	.
chr7:75994461-75994877	3	2	1	1	proximal	TMEM120A	.
chr7:76166507-76166992	1	1	0	0	distal	.	.
chr7:76201731-76202009	2	1	0	0	proximal	SRRM3	.
chr7:76260184-76260650	1	1	0	0	distal	.	.
chr7:76267501-76267693	1	1	0	0	distal	.	.
chr7:76291682-76292018	2	1	0	0	distal	.	.
chr7:76318005-76318651	2	1	0	0	proximal	ENSG00000289059	.
chr7:76393083-76393580	2	1	0	0	distal	.	.
chr7:76437847-76438141	1	1	0	0	distal	.	.
chr7:7649179-7649329	1	1	0	0	distal	.	.
chr7:76728653-76729024	1	1	0	0	distal	.	.
chr7:76939335-76939485	1	1	0	0	distal	.	.
chr7:77028013-77028209	1	1	0	0	distal	.	.
chr7:77412929-77413399	1	1	0	0	distal	.	.
chr7:77537739-77538092	1	1	0	0	proximal	PTPN12	.
chr7:77696195-77696530	1	1	0	0	proximal	APTR,RSBN1L	.
chr7:80870074-80870249	2	2	1	1	distal	.	.
chr7:80883640-80883945	1	1	0	0	distal	.	.
chr7:80892998-80893161	2	2	1	1	distal	.	.
chr7:80918976-80919490	1	1	0	0	distal	.	.
chr7:81478712-81478917	2	2	1	1	distal	.	.
chr7:816332-816732	1	1	0	0	proximal	SUN1	.
chr7:817131-817281	1	1	0	0	proximal	SUN1	.
chr7:85185504-85186204	1	1	0	0	distal	.	.
chr7:85186566-85186996	1	1	0	0	proximal	SEMA3D	.
chr7:86967641-86967791	1	1	0	0	distal	.	.
chr7:87345237-87345836	1	1	0	0	proximal	CROT,TP53TG1	.
chr7:87876045-87876672	1	1	0	0	proximal	DBF4,SLC25A40	.
chr7:88219865-88220569	1	1	0	0	proximal	ENSG00000228113	.
chr7:90211591-90212184	1	1	0	0	proximal	STEAP2-AS1	.
